Time(s),Temp(C)
1035.0,125.50
1038.3,125.50
1041.7,125.50
1045.0,126.25
1048.3,126.25
1051.7,126.25
1055.0,123.50
1058.4,126.50
1061.7,126.00
1065.0,126.50
1068.4,126.50
1071.7,126.75
1075.0,127.00
1078.4,126.75
1081.7,127.00
1085.1,126.75
1088.4,127.50
1091.7,127.50
1095.1,127.50
1098.4,127.50
1101.8,127.50
1105.1,128.00
1108.4,127.50
1111.8,128.00
1115.1,127.75
1118.5,128.25
1121.8,128.50
1125.1,128.75
1128.5,128.50
1131.8,128.75
1135.2,128.75
1138.5,129.00
1141.8,128.25
1145.2,128.75
1148.5,129.50
1151.8,129.25
1155.2,129.75
1158.5,125.50
1161.9,129.75
1165.2,130.00
1168.5,130.25
1171.9,129.75
1175.2,130.00
1178.6,130.00
1181.9,130.50
1185.2,130.00
1188.6,130.50
1191.9,130.50
1195.3,130.75
1198.6,131.25
1201.9,130.50
1205.3,126.75
1208.6,131.25
1211.9,131.25
1215.3,131.00
1218.6,130.50
1222.0,131.25
1225.3,131.50
1228.7,131.25
1232.1,131.50
1235.4,131.50
1238.8,131.50
1242.1,131.75
1245.5,131.75
1248.8,132.25
1252.1,132.00
1255.5,132.50
1258.8,132.25
1262.2,130.00
1265.5,132.25
1268.8,132.25
1272.2,131.75
1275.5,132.75
1278.8,132.25
1282.2,133.25
1285.5,133.00
1288.9,133.00
1292.2,133.25
1295.5,133.75
1298.9,133.50
1302.2,133.50
1305.6,133.25
1308.9,130.75
1312.2,133.50
1315.6,133.50
1318.9,133.75
1322.3,134.00
1325.6,133.25
1328.9,134.25
1332.3,134.50
1335.6,134.50
1339.0,134.50
1342.3,134.25
1345.6,134.50
1349.0,134.25
1352.3,134.75
1355.6,135.25
1359.0,135.25
1362.3,135.25
1365.7,135.50
1369.0,135.00
1372.3,134.75
1375.7,135.00
1379.0,135.25
1382.4,135.50
1385.7,132.25
1389.0,135.75
1392.4,135.25
1395.7,136.00
1399.1,136.25
1402.4,135.75
1405.7,136.00
1409.1,136.00
1412.4,136.00
1415.7,136.00
1419.1,136.00
1422.4,136.00
1425.8,136.25
1429.1,136.50
1432.4,136.25
1435.8,136.50
1439.1,136.75
1442.5,136.25
1445.8,134.25
1449.1,136.75
1452.5,137.25
1455.8,136.75
1459.2,132.75
1462.5,136.75
1465.8,137.25
1469.2,137.25
1472.5,137.50
1475.9,137.50
1479.2,137.50
1482.5,138.00
1485.9,137.75
1489.2,137.50
1492.5,137.75
1495.9,136.50
1499.2,138.00
1502.6,138.25
1505.9,135.50
1509.2,138.00
1512.6,138.25
1515.9,138.00
1519.3,138.75
1522.6,138.50
1525.9,135.75
1529.3,138.25
1532.6,138.25
1536.0,138.00
1539.3,139.00
1542.6,137.75
1546.0,138.25
1549.3,139.00
1552.7,139.25
1556.0,137.50
1559.3,138.50
1562.7,139.25
1566.0,138.00
1569.3,139.25
1572.7,139.50
1576.0,139.50
1579.4,139.75
1582.7,139.25
1586.0,140.00
1589.4,139.75
1592.7,139.75
1596.1,140.25
1599.4,140.25
1602.7,140.25
1606.1,140.25
1609.4,137.75
1612.8,140.25
1616.1,140.75
1619.4,140.00
1622.8,140.50
1626.1,140.75
1629.5,141.00
1632.8,141.00
1636.1,141.00
1639.5,141.00
1642.8,140.50
1646.1,141.00
1649.5,140.50
1652.8,141.00
1656.2,138.00
1659.5,141.25
1662.8,141.00
1666.2,140.75
1669.5,141.25
1672.9,140.75
1676.2,141.00
1679.5,141.25
1682.9,141.50
1686.2,141.50
1689.6,141.00
1692.9,141.75
1696.2,141.25
1699.6,141.50
1702.9,141.00
1706.3,141.75
1709.6,141.50
1712.9,141.50
1716.3,141.25
1719.6,141.50
1722.9,141.50
1726.3,142.00
1729.6,141.50
1733.0,141.50
1736.3,141.25
1739.6,141.75
1743.0,141.50
1746.3,141.50
1749.7,138.25
1753.0,141.75
1756.3,142.00
1759.7,138.50
1763.0,142.00
1766.4,141.75
1769.7,141.75
1773.0,141.75
1776.4,142.00
1779.7,142.00
1783.0,142.25
1786.4,142.25
1789.7,142.25
1793.1,142.25
1796.4,142.00
1799.7,142.00
1803.1,142.00
1806.4,138.25
1809.8,142.25
1813.1,142.25
1816.4,142.75
1819.8,142.50
1823.1,142.50
1826.5,142.00
1829.8,141.75
1833.1,142.50
1836.5,142.25
1839.8,142.50
1843.2,143.00
1846.5,142.25
1849.8,143.00
1853.2,140.75
1856.5,142.75
1859.8,142.00
1863.2,142.75
1866.5,142.50
1869.9,142.25
1873.2,142.75
1876.5,143.00
1879.9,143.25
1883.2,142.50
1886.6,143.00
1889.9,143.25
1893.2,143.00
1896.6,143.50
1899.9,143.50
1903.3,143.00
1906.6,143.50
1909.9,143.25
1913.3,143.50
1916.6,143.75
1919.9,143.00
1923.3,143.50
1926.6,143.50
1930.0,143.25
1933.3,143.75
1936.6,143.50
1940.0,143.50
1943.3,143.25
1946.7,143.75
1950.0,143.75
1953.3,144.00
1956.7,140.00
1960.0,144.25
1963.4,143.50
1966.7,143.75
1970.0,144.25
1973.4,143.50
1976.7,144.25
1980.1,143.75
1983.4,144.00
1986.7,143.50
1990.1,144.00
1993.4,143.75
1996.7,144.25
2000.1,144.00
2003.4,143.00
2006.8,143.75
2010.1,143.00
2013.4,144.00
2016.8,143.50
2020.1,143.50
2023.5,143.75
2026.8,144.00
2030.1,143.75
2033.5,142.50
2036.8,144.00
2040.2,143.75
2043.5,144.00
2046.8,143.75
2050.2,143.50
2053.5,144.00
2056.9,143.00
2060.2,142.75
2063.5,142.50
2066.9,143.00
2070.2,142.75
2073.5,142.50
2076.9,142.75
2080.2,142.75
2083.6,142.25
2086.9,142.50
2090.2,143.75
2093.6,144.00
2096.9,143.50
2100.3,143.50
2103.6,143.50
2106.9,141.75
2110.3,144.00
2113.6,143.50
2117.0,144.00
2120.3,144.00
2123.6,143.00
2127.0,143.75
2130.3,144.00
2133.7,143.75
2137.0,143.50
2140.3,143.50
2143.7,143.75
2147.0,143.50
2150.3,143.50
2153.7,140.75
2157.0,143.50
2160.4,143.50
2163.7,143.25
2167.0,143.25
2170.4,143.75
2173.7,143.25
2177.1,143.75
2180.4,143.50
2183.7,143.00
2187.1,143.50
2190.4,143.50
2193.8,143.50
2197.1,142.75
2200.4,143.25
2203.8,143.75
2207.1,143.00
2210.5,143.25
2213.8,143.50
2217.1,143.75
2220.5,143.75
2223.8,143.75
2227.1,143.50
2230.5,143.75
2233.8,143.75
2237.2,143.75
2240.5,143.75
2243.8,143.50
2247.2,144.00
2250.5,143.50
2253.9,143.75
2257.2,143.75
2260.5,143.50
2263.9,144.00
2267.2,143.75
2270.6,143.50
2273.9,143.50
2277.2,144.25
2280.6,143.75
2283.9,142.50
