Time(s),Temp(C)
688.0,147.00
690.0,147.00
692.0,147.25
694.0,147.50
696.0,147.00
698.0,147.25
700.0,147.75
702.0,148.00
704.0,148.25
706.0,148.25
708.1,148.75
710.1,148.75
712.1,148.75
714.1,149.50
716.1,148.50
718.1,146.75
720.1,149.25
722.1,150.25
724.1,149.75
726.1,149.75
728.1,150.25
730.1,150.25
732.1,150.25
734.1,149.75
736.1,150.75
738.1,151.00
740.1,150.75
742.2,151.50
744.2,150.25
746.2,152.00
748.2,151.75
750.2,151.75
752.2,152.00
754.2,151.50
756.2,151.75
758.2,152.50
760.2,152.25
762.2,152.50
764.2,152.25
766.2,152.75
768.2,153.50
770.2,153.25
772.3,153.50
774.3,153.50
776.3,153.50
778.3,154.00
780.3,151.00
782.3,154.50
784.3,154.25
786.3,154.25
788.3,154.50
790.3,155.00
792.3,154.50
794.3,155.25
796.3,155.50
798.3,155.00
800.3,155.00
802.3,155.50
804.3,155.00
806.4,154.75
808.4,156.00
810.4,153.25
812.4,156.50
814.4,156.50
816.4,156.75
818.4,156.75
820.4,156.25
822.4,157.00
824.4,156.75
826.4,157.25
828.4,156.50
830.4,157.25
832.4,157.75
834.4,157.75
836.5,157.50
838.5,157.75
840.5,158.25
842.5,155.75
844.5,158.00
846.5,158.00
848.5,158.75
850.5,158.25
852.5,158.50
854.5,159.25
856.5,159.25
858.5,159.50
860.5,159.00
862.5,159.25
864.5,159.25
866.5,159.25
868.5,159.50
870.6,158.75
872.6,159.75
874.6,160.25
876.6,160.00
878.6,160.25
880.6,160.50
882.6,160.75
884.6,160.50
886.6,160.00
888.6,161.00
890.6,161.25
892.6,161.25
894.6,161.00
896.6,161.00
898.6,161.25
900.7,161.00
902.7,161.75
904.7,157.25
906.7,161.25
908.7,162.25
910.7,162.00
912.7,161.75
914.7,161.75
916.7,162.75
918.7,162.75
920.7,162.75
922.7,162.50
924.7,162.25
926.7,162.75
928.7,163.25
930.7,163.00
932.8,163.25
934.8,163.50
936.8,163.50
938.8,163.75
940.8,164.00
942.8,163.75
944.8,163.75
946.8,164.25
948.8,164.25
950.8,164.25
952.8,164.00
954.8,164.75
956.8,164.50
958.8,164.75
960.8,165.25
962.8,164.00
964.8,165.00
966.9,162.00
968.9,165.50
970.9,165.50
972.9,165.50
974.9,165.75
976.9,165.50
978.9,165.50
980.9,166.50
982.9,166.00
984.9,166.00
986.9,166.25
988.9,166.25
990.9,166.50
992.9,166.25
994.9,166.75
997.0,166.75
999.0,166.50
1001.0,166.75
1003.0,167.25
1005.0,167.25
1007.0,167.25
1009.0,167.25
1011.0,167.25
1013.0,164.50
1015.0,167.50
1017.0,168.25
1019.0,168.25
1021.0,167.75
1023.0,168.25
1025.0,168.50
1027.0,167.75
1029.0,165.00
1031.1,168.50
1033.1,168.75
1035.1,168.25
1037.1,167.50
1039.1,168.50
1041.1,169.25
1043.1,168.50
1045.1,169.00
1047.1,167.50
1049.1,169.50
1051.1,169.25
1053.1,169.00
1055.1,169.25
1057.1,169.50
1059.1,169.75
1061.2,170.00
1063.2,170.00
1065.2,169.50
1067.2,169.75
1069.2,170.50
1071.2,170.75
1073.2,166.25
1075.2,170.75
1077.2,170.25
1079.2,171.00
1081.2,170.50
1083.2,171.00
1085.2,170.75
1087.2,171.00
1089.2,171.25
1091.2,168.50
1093.2,171.50
1095.3,170.25
1097.3,171.25
1099.3,171.50
1101.3,172.00
1103.3,172.00
1105.3,172.25
1107.3,171.75
1109.3,172.00
1111.3,172.00
1113.3,172.25
1115.3,172.50
1117.3,171.25
1119.3,172.50
1121.3,172.00
1123.3,172.75
1125.4,172.25
1127.4,173.00
1129.4,173.00
1131.4,172.75
1133.4,168.50
1135.4,173.00
1137.4,172.75
1139.4,173.25
1141.4,173.75
1143.4,173.75
1145.4,172.75
1147.4,173.25
1149.4,173.25
1151.4,173.25
1153.4,170.50
1155.4,173.50
1157.4,174.00
1159.5,174.25
1161.5,173.75
1163.5,174.50
1165.5,174.00
1167.5,174.25
1169.5,174.75
1171.5,174.25
1173.5,174.00
1175.5,174.00
1177.5,175.00
1179.5,174.00
1181.5,175.25
1183.5,173.75
1185.5,175.25
1187.5,175.25
1189.6,175.00
1191.6,174.75
1193.6,173.25
1195.6,175.50
1197.6,175.75
1199.6,175.75
1201.6,175.50
1203.6,175.75
1205.6,175.75
1207.6,176.00
1209.6,176.00
1211.6,176.00
1213.6,176.50
1215.6,169.75
1217.6,176.25
1219.6,176.75
1221.6,176.00
1223.7,176.00
1225.7,176.75
1227.7,176.50
1229.7,177.00
1231.7,176.75
1233.7,176.50
1235.7,176.50
1237.7,176.75
1239.7,177.25
1241.7,174.75
1243.7,176.75
1245.7,177.00
1247.7,177.25
1249.7,177.00
1251.7,177.50
1253.8,177.00
1255.8,177.25
1257.8,177.50
1259.8,177.50
1261.8,177.75
1263.8,178.00
1265.8,178.00
1267.8,178.00
1269.8,177.75
1271.8,178.00
1273.8,178.00
1275.8,178.25
1277.8,174.75
1279.8,177.75
1281.8,178.25
1283.8,178.50
1285.8,178.50
1287.9,178.75
1289.9,178.75
1291.9,178.50
1293.9,178.25
1295.9,178.50
1297.9,178.50
1299.9,178.75
1301.9,178.25
1303.9,178.50
1305.9,178.75
1307.9,178.50
1309.9,178.50
1311.9,179.00
1313.9,178.25
1315.9,179.25
1318.0,179.50
1320.0,179.25
1322.0,179.00
1324.0,179.50
1326.0,179.50
1328.0,179.25
1330.0,179.00
1332.0,179.25
1334.0,179.00
1336.0,179.25
1338.0,179.75
1340.0,176.50
1342.0,179.50
1344.0,179.75
1346.0,179.75
1348.0,180.00
1350.0,180.50
1352.1,180.00
1354.1,179.75
1356.1,180.25
1358.1,179.75
1360.1,180.00
1362.1,179.75
1364.1,180.75
1366.1,180.25
1368.1,180.50
1370.1,180.25
1372.1,180.50
1374.1,180.25
1376.1,180.50
1378.1,180.00
1380.1,180.75
1382.2,180.75
1384.2,180.75
1386.2,179.75
1388.2,180.50
1390.2,180.25
1392.2,180.75
1394.2,180.50
1396.2,181.00
1398.2,181.25
1400.2,181.25
1402.2,177.00
1404.2,181.25
1406.2,181.00
1408.2,181.00
1410.2,181.00
1412.2,181.25
1414.2,180.75
1416.3,181.50
1418.3,181.00
1420.3,181.25
1422.3,181.50
1424.3,182.00
1426.3,181.75
1428.3,182.25
1430.3,181.75
1432.3,181.75
1434.3,181.25
1436.3,182.25
1438.3,181.75
1440.3,181.50
1442.3,181.75
1444.3,182.25
1446.3,182.00
1448.4,182.25
1450.4,182.25
1452.4,182.50
1454.4,182.25
1456.4,183.00
1458.4,183.00
1460.4,182.75
1462.4,183.00
1464.4,179.25
1466.4,183.00
1468.4,183.00
1470.4,182.50
1472.4,183.50
1474.4,183.25
1476.4,183.50
1478.4,183.50
1480.5,183.25
1482.5,183.75
1484.5,183.50
1486.5,182.75
1488.5,184.00
1490.5,184.00
1492.5,183.75
1494.5,182.75
1496.5,184.00
1498.5,184.25
1500.5,184.25
1502.5,184.50
1504.5,184.25
1506.5,184.25
1508.5,184.50
1510.5,185.00
1512.6,184.75
1514.6,184.50
1516.6,184.50
1518.6,185.00
1520.6,184.75
1522.6,184.75
1524.6,185.00
1526.6,181.00
1528.6,185.00
1530.6,184.00
1532.6,185.25
1534.6,184.50
1536.6,185.50
1538.6,185.25
1540.6,185.00
1542.6,185.50
1544.7,185.25
1546.7,185.00
1548.7,185.00
1550.7,185.25
1552.7,185.50
1554.7,185.50
1556.7,185.75
1558.7,185.75
1560.7,185.50
1562.7,186.00
1564.7,186.00
1566.7,186.00
1568.7,185.50
1570.7,185.75
1572.7,185.75
1574.7,185.00
1576.8,185.50
1578.8,186.00
1580.8,185.25
1582.8,186.25
1584.8,186.00
1586.8,186.25
1588.8,182.50
1590.8,182.25
1592.8,186.00
1594.8,186.25
1596.8,186.00
1598.8,186.25
1600.8,184.25
1602.8,186.50
1604.8,186.25
1606.8,186.25
1608.9,186.00
1610.9,184.00
1612.9,186.75
1614.9,186.50
1616.9,186.50
1618.9,186.75
1620.9,186.00
1622.9,186.50
1624.9,186.00
1626.9,186.50
1628.9,187.25
1630.9,186.75
1632.9,187.00
1634.9,186.25
1636.9,186.50
1638.9,187.00
1641.0,186.00
1643.0,186.75
1645.0,186.75
1647.0,186.25
1649.0,186.75
1651.0,183.00
1653.0,186.75
1655.0,186.75
1657.0,187.00
1659.0,187.25
1661.0,187.25
1663.0,187.00
1665.0,187.25
1667.0,187.25
1669.0,187.00
1671.0,187.50
1673.1,186.50
1675.1,186.75
1677.1,186.75
1679.1,187.25
1681.1,187.25
1683.1,186.75
1685.1,186.50
1687.1,186.50
1689.1,187.25
1691.1,186.75
1693.1,187.00
1695.1,187.00
1697.1,187.00
1699.1,187.25
1701.1,187.25
1703.1,187.00
1705.2,187.50
1707.2,187.50
1709.2,187.25
1711.2,186.00
1713.2,184.00
1715.2,187.25
1717.2,187.25
1719.2,187.50
1721.2,187.50
1723.2,186.50
1725.2,187.50
1727.2,187.50
1729.2,187.50
1731.2,187.25
1733.2,187.50
1735.2,187.50
1737.3,187.75
1739.3,187.50
1741.3,187.75
1743.3,187.75
1745.3,187.75
1747.3,187.25
1749.3,187.50
1751.3,187.25
1753.3,187.50
1755.3,187.75
1757.3,187.50
1759.3,187.75
1761.3,187.50
1763.3,187.25
1765.3,188.00
1767.3,187.75
1769.4,187.50
1771.4,187.75
1773.4,188.00
1775.4,185.75
1777.4,188.00
1779.4,187.50
1781.4,188.00
1783.4,188.00
1785.4,188.25
1787.4,188.25
1789.4,188.00
1791.4,188.25
1793.4,188.00
1795.4,187.75
1797.4,188.50
1799.5,188.25
1801.5,188.00
1803.5,187.75
1805.5,188.25
1807.5,187.25
1809.5,187.75
1811.5,187.75
1813.5,188.25
1815.5,188.25
1817.5,188.25
1819.5,186.75
1821.5,188.50
1823.5,188.50
1825.5,187.50
1827.5,187.50
1829.5,188.25
1831.5,188.25
1833.6,188.00
1835.6,188.25
1837.6,187.25
1839.6,188.00
1841.6,188.50
1843.6,188.25
1845.6,188.25
1847.6,186.50
1849.6,187.25
1851.6,187.50
1853.6,188.00
1855.7,188.75
1857.7,188.75
1859.7,189.00
1861.7,188.00
1863.7,188.75
1865.7,188.75
1867.7,189.00
1869.7,189.00
1871.7,188.50
1873.7,187.75
1875.7,188.50
1877.7,189.25
1879.7,189.00
1881.7,189.25
1883.7,188.75
1885.7,189.00
1887.7,189.25
1889.7,188.25
1891.7,188.75
1893.8,189.50
1895.8,189.00
1897.8,188.50
1899.8,186.50
1901.8,188.00
1903.8,188.25
1905.8,189.25
1907.8,189.25
1909.8,189.00
1911.8,188.50
1913.8,189.00
1915.8,188.75
1917.8,189.00
1919.8,188.75
1921.8,188.75
1923.8,189.00
1925.8,188.50
1927.8,189.25
1929.8,189.00
1931.9,189.00
1933.9,188.75
1935.9,187.75
1937.9,187.50
1939.9,182.50
1941.9,188.75
1943.9,189.00
1945.9,189.25
1947.9,188.75
1949.9,188.75
1951.9,188.50
1953.9,187.75
1955.9,187.50
1957.9,187.25
1959.9,187.50
1961.9,187.00
1963.9,189.25
1965.9,189.25
1968.0,187.50
1970.0,184.00
1972.0,189.00
1974.0,188.75
1976.0,188.00
1978.0,187.00
1980.0,187.50
1982.0,184.75
1984.0,185.50
1986.0,186.50
1988.0,185.75
1990.0,186.25
1992.0,186.00
1994.0,189.75
1996.0,189.25
1998.0,188.25
2000.0,189.00
2002.0,189.50
2004.0,189.75
2006.1,189.25
2008.1,189.25
2010.1,189.50
2012.1,189.50
2014.1,189.00
2016.1,189.50
2018.1,189.25
2020.1,189.75
2022.1,190.00
2024.1,189.50
2026.1,190.00
2028.1,189.50
2030.1,189.75
2032.1,189.75
2034.1,189.75
2036.1,187.00
2038.1,190.00
2040.2,188.75
2042.2,189.50
2044.2,190.00
2046.2,190.25
2048.2,190.25
2050.2,190.00
2052.2,189.75
2054.2,190.50
2056.2,189.75
2058.2,189.75
2060.2,190.00
2062.2,190.25
2064.2,190.00
2066.2,190.00
2068.2,190.00
2070.2,190.50
2072.2,189.50
2074.2,190.00
2076.3,189.25
2078.3,190.00
2080.3,190.25
2082.3,190.00
2084.3,189.75
2086.3,189.50
2088.3,190.25
2090.3,190.00
2092.3,190.00
2094.3,190.25
2096.3,186.75
2098.3,190.25
2100.3,190.50
2102.3,187.25
2104.3,190.25
2106.3,190.75
2108.4,190.50
2110.4,190.25
2112.4,190.75
2114.4,190.50
2116.4,190.75
2118.4,190.50
2120.4,190.75
2122.4,191.00
2124.4,190.75
2126.4,191.00
2128.4,190.75
2130.4,191.00
2132.4,190.50
2134.4,190.50
2136.4,190.75
2138.4,191.00
2140.4,190.75
2142.5,190.50
2144.5,191.00
2146.5,190.25
2148.5,191.00
2150.5,190.75
2152.5,190.50
2154.5,191.00
2156.5,187.00
2158.5,190.50
2160.5,190.50
2162.5,190.50
2164.5,187.00
2166.5,190.50
2168.5,191.00
2170.5,190.75
2172.6,191.00
2174.6,191.25
2176.6,191.00
2178.6,191.25
2180.6,190.75
2182.6,191.25
2184.6,191.00
2186.6,191.00
2188.6,191.00
2190.6,191.00
2192.6,190.50
2194.6,191.00
2196.6,190.75
2198.6,190.75
2200.6,191.25
2202.6,190.50
2204.7,191.00
2206.7,191.00
2208.7,190.25
2210.7,190.25
2212.7,191.50
2214.7,191.25
2216.7,189.25
2218.7,191.25
2220.7,191.25
2222.7,191.25
2224.7,191.25
2226.7,188.75
