Time(s),Temp(C)
604.0,158.00
606.5,158.75
609.1,159.00
611.6,158.75
614.1,158.75
616.6,159.00
619.1,158.75
621.7,158.50
624.2,159.25
626.7,159.25
629.2,159.75
631.7,158.75
634.3,159.50
636.8,159.50
639.3,159.75
641.8,160.75
644.3,159.75
646.9,160.25
649.4,159.75
651.9,160.25
654.4,159.75
656.9,160.50
659.4,160.75
662.0,159.75
664.5,160.25
667.0,160.75
669.5,161.00
672.0,160.25
674.6,160.25
677.1,160.00
679.6,157.75
682.1,161.00
684.6,158.50
687.2,160.75
689.7,160.25
692.2,161.50
694.7,161.50
697.2,161.75
699.8,161.25
702.3,160.75
704.8,162.00
707.3,161.75
709.8,162.00
712.4,161.75
714.9,162.00
717.4,161.25
719.9,162.25
722.4,161.75
725.0,162.00
727.5,162.25
730.0,162.50
732.5,162.50
735.0,162.00
737.5,162.50
740.1,162.75
742.6,162.50
745.1,162.75
747.6,162.50
750.1,162.50
752.7,158.25
755.2,163.00
757.7,163.25
760.2,162.00
762.7,161.75
765.3,162.75
767.8,162.75
770.3,163.25
772.8,160.00
775.3,163.25
777.9,163.50
780.4,162.75
782.9,163.25
785.4,163.75
787.9,163.75
790.5,163.50
793.0,163.75
795.5,164.00
798.0,163.75
800.5,162.75
803.0,164.25
805.6,164.50
808.1,164.25
810.6,164.25
813.1,164.50
815.6,164.50
818.2,164.75
820.7,165.25
823.2,164.25
825.7,165.00
828.2,164.25
830.8,164.50
833.3,164.50
835.8,165.25
838.3,164.50
840.8,164.75
843.4,165.25
845.9,165.25
848.4,165.00
850.9,165.00
853.4,165.25
856.0,165.00
858.5,165.00
861.0,165.50
863.5,164.50
866.0,162.50
868.6,165.50
871.1,165.75
873.6,165.50
876.1,165.50
878.6,165.00
881.1,165.75
883.7,166.25
886.2,165.75
888.7,165.75
891.2,166.25
893.7,166.50
896.3,166.50
898.8,166.25
901.3,166.00
903.8,166.00
906.3,166.00
908.9,166.25
911.4,166.50
913.9,166.25
916.4,166.75
918.9,166.75
921.5,167.00
924.0,166.00
926.5,166.75
929.0,166.75
931.5,166.50
934.1,166.50
936.6,167.25
939.1,167.00
941.6,167.00
944.1,166.75
946.6,166.75
949.2,167.00
951.7,167.00
954.2,164.00
956.7,167.00
959.2,167.50
961.8,167.25
964.3,167.50
966.8,167.25
969.3,167.50
971.8,166.75
974.4,167.75
976.9,167.25
979.4,167.75
981.9,167.75
984.4,167.75
987.0,168.00
989.5,167.50
992.0,167.25
994.5,167.75
997.0,167.50
999.6,167.75
1002.1,167.75
1004.6,167.75
1007.1,167.50
1009.6,168.25
1012.2,168.25
1014.7,168.00
1017.2,168.25
1019.7,168.00
1022.2,168.25
1024.7,168.00
1027.3,168.25
1029.8,168.25
1032.3,168.00
1034.8,168.50
1037.3,168.50
1039.9,166.00
1042.4,166.00
1044.9,168.50
1047.4,166.75
