Time(s),Temp(C)
56.6,186.75
58.5,186.25
60.3,186.00
62.1,185.75
64.0,183.00
65.8,184.25
67.6,184.75
69.4,184.75
71.3,181.00
73.1,184.25
74.9,184.25
76.7,183.25
78.6,183.75
80.4,183.75
82.2,183.00
84.0,183.50
85.9,183.50
87.7,183.00
89.5,183.50
91.4,182.75
93.2,183.50
95.0,182.00
96.8,183.25
98.7,182.50
100.5,182.50
102.3,180.25
104.1,182.50
106.0,181.75
107.8,182.50
109.6,182.75
111.5,181.75
113.3,182.75
115.1,182.25
116.9,182.25
118.8,182.25
120.6,182.75
122.4,182.25
124.2,182.25
126.1,182.25
127.9,182.00
129.7,182.25
131.6,182.25
133.4,181.50
135.2,182.25
137.0,182.75
138.9,182.75
140.7,182.75
142.5,182.75
144.3,182.50
146.2,182.75
148.0,183.00
149.8,182.75
151.7,182.75
153.5,182.75
155.3,183.50
157.1,183.25
159.0,183.75
160.8,183.50
162.6,183.75
164.4,183.25
166.3,184.00
168.1,184.00
170.0,183.75
171.8,183.75
173.6,184.25
175.5,184.50
177.3,184.75
179.1,184.75
181.0,184.50
182.8,185.00
184.7,182.75
186.5,185.50
188.3,185.00
190.2,185.50
192.0,185.75
193.8,183.75
195.7,183.25
197.5,185.75
199.3,186.25
201.2,185.75
203.0,186.25
204.9,186.75
206.7,186.75
208.5,186.75
210.4,186.75
212.2,187.00
214.0,187.50
215.9,187.25
217.7,187.25
219.6,187.25
221.4,188.00
223.2,187.25
225.1,187.75
226.9,187.75
228.7,187.75
230.6,188.00
232.4,188.25
234.3,188.25
236.1,188.50
237.9,188.00
239.8,188.75
241.6,188.50
243.4,188.50
245.3,189.00
247.1,189.00
248.9,189.00
250.8,189.00
252.6,185.25
254.5,189.75
256.3,189.50
258.1,189.50
260.0,189.50
261.8,189.00
263.6,189.75
265.5,190.00
267.3,190.75
269.2,190.75
271.0,190.50
272.8,189.75
274.7,190.50
276.5,190.50
278.3,191.00
280.2,191.25
282.0,190.75
283.9,191.00
285.7,191.25
287.5,191.50
289.4,191.00
291.2,191.25
293.0,191.75
294.9,192.00
296.7,191.50
298.6,191.75
300.4,191.00
302.2,192.25
304.1,192.00
305.9,192.00
307.7,192.50
309.6,189.25
311.4,193.00
313.2,192.75
315.1,193.00
316.9,193.00
318.8,193.00
320.6,193.00
322.4,192.75
324.3,193.25
326.1,192.75
327.9,193.50
329.8,193.50
331.6,193.00
333.5,193.50
335.3,193.75
337.1,193.75
339.0,194.25
340.8,192.75
342.6,193.50
344.5,194.25
346.3,194.25
348.2,194.25
350.0,194.25
351.8,194.25
353.7,194.50
355.5,193.75
357.3,194.50
359.2,194.50
361.0,195.00
362.8,194.25
364.7,195.00
366.5,193.25
368.4,195.25
370.2,195.50
372.0,195.50
373.9,192.75
375.7,195.00
377.5,195.75
379.4,193.75
381.2,195.75
383.1,195.25
384.9,195.75
386.7,196.00
388.6,196.00
390.4,195.75
392.2,196.50
394.1,196.25
395.9,195.75
397.8,192.50
399.6,196.50
401.4,196.25
403.3,196.50
405.1,196.25
406.9,194.25
408.8,196.50
410.6,196.50
412.5,197.25
414.3,197.25
416.1,197.00
418.0,197.25
419.8,197.00
421.6,197.25
423.5,197.50
425.3,197.75
427.1,197.50
429.0,197.50
430.8,197.50
432.7,197.50
434.5,198.00
436.3,197.75
438.2,197.50
440.0,198.00
441.8,198.50
443.7,198.25
445.5,198.00
447.4,198.25
449.2,198.25
451.0,198.50
452.9,198.75
454.7,196.75
456.5,198.00
458.4,199.00
460.2,199.00
462.1,199.00
463.9,199.25
465.7,199.00
467.6,199.00
469.4,199.25
471.2,199.50
473.1,199.75
474.9,199.25
476.7,200.00
478.6,199.75
480.4,199.50
482.3,200.00
484.1,199.25
485.9,197.25
487.8,199.75
489.6,199.75
491.4,200.25
493.3,199.50
495.1,200.00
497.0,200.50
498.8,199.75
500.6,199.75
502.5,200.00
504.3,200.50
506.1,201.00
508.0,200.50
509.8,200.50
511.7,200.75
513.5,200.75
515.3,200.50
517.2,200.25
519.0,201.00
520.8,201.50
522.7,201.50
524.5,201.50
526.4,201.50
528.2,201.25
530.0,201.00
531.9,201.25
533.7,201.25
535.5,201.75
537.4,202.00
539.2,201.50
541.0,201.50
542.9,197.50
544.7,201.75
546.6,202.00
548.4,202.25
550.2,202.00
552.1,202.25
553.9,202.00
555.7,202.50
557.6,200.25
559.4,202.50
561.3,202.75
563.1,202.25
564.9,202.25
566.8,202.50
568.6,202.50
570.4,202.75
572.3,202.25
574.1,201.50
576.0,203.00
577.8,202.50
579.6,203.00
581.5,202.50
583.3,203.00
585.1,203.00
587.0,202.75
588.8,203.25
590.6,202.75
592.5,203.25
594.3,203.00
596.2,203.00
598.0,203.50
599.8,202.50
601.7,202.75
603.5,203.75
605.4,203.75
607.2,203.50
609.0,203.75
610.9,203.00
612.7,203.75
614.5,204.00
616.4,203.75
618.2,203.50
620.0,203.50
621.9,203.25
623.7,204.00
625.6,204.00
627.4,203.75
629.2,204.25
631.1,201.00
632.9,204.25
634.7,204.25
636.6,204.00
638.4,203.75
640.3,204.00
642.1,204.25
643.9,204.25
645.8,204.75
647.6,204.25
649.4,204.50
651.3,204.00
653.1,204.50
654.9,204.75
656.8,205.00
658.6,204.75
660.5,204.25
662.3,204.50
664.1,204.75
666.0,204.00
667.8,204.75
669.6,204.75
671.5,205.25
673.3,204.25
675.2,205.25
677.0,205.00
678.8,205.75
680.7,205.25
682.5,205.00
684.3,205.50
686.2,205.75
688.0,202.00
689.9,205.75
691.7,205.25
693.5,205.75
695.4,205.75
697.2,205.50
699.0,205.75
700.9,205.00
702.7,206.00
704.6,205.50
706.4,205.75
708.2,204.00
710.1,206.00
711.9,205.50
713.7,206.25
715.6,205.75
717.4,206.00
719.2,203.50
721.1,205.25
722.9,205.25
724.8,205.50
726.6,206.25
728.4,205.75
730.3,206.00
732.1,206.00
733.9,203.75
735.8,206.50
737.6,206.50
739.5,206.50
741.3,206.75
743.1,206.50
745.0,207.00
746.8,207.00
748.6,207.00
750.5,206.50
752.3,207.00
754.2,207.25
756.0,206.75
757.8,207.00
759.7,207.00
761.5,207.50
763.3,206.75
765.2,207.00
767.0,206.75
768.9,207.00
770.7,207.00
772.5,207.00
774.4,207.00
776.2,204.00
778.0,207.00
779.9,207.50
781.7,207.50
783.5,205.75
785.4,207.75
787.2,206.25
789.1,208.00
790.9,208.00
792.7,207.50
794.6,207.50
796.4,207.25
798.2,208.00
800.1,207.50
801.9,207.75
803.8,207.75
805.6,208.00
807.4,208.00
809.3,208.25
811.1,207.75
812.9,208.00
814.8,208.25
816.6,207.75
818.5,208.25
820.3,208.00
822.1,208.25
824.0,207.75
825.8,208.25
827.6,208.50
829.5,208.75
831.3,208.50
833.2,204.75
835.0,208.25
836.8,208.50
838.7,208.50
840.5,208.75
842.3,208.50
844.2,208.00
846.0,208.00
847.8,208.25
849.7,208.75
851.5,207.75
853.4,208.75
855.2,208.25
857.0,208.75
858.9,209.00
860.7,208.50
862.5,209.00
864.4,208.25
866.2,209.00
868.1,208.75
869.9,209.25
871.7,209.00
873.6,209.25
875.4,208.75
877.2,209.00
879.1,209.00
880.9,209.25
882.8,209.25
884.6,209.00
886.4,209.25
888.3,208.25
890.1,209.00
891.9,209.50
893.8,209.50
895.6,209.50
897.5,208.75
899.3,208.25
901.1,209.25
903.0,209.00
904.8,209.50
906.6,209.50
908.5,208.75
910.3,209.75
912.1,208.50
914.0,209.50
915.8,209.00
917.7,209.00
919.5,209.25
921.3,206.75
923.2,209.75
925.0,209.75
926.8,209.75
928.7,209.75
930.5,210.00
932.4,209.50
934.2,209.75
936.0,209.00
937.9,210.00
939.7,210.00
941.5,209.75
943.4,210.00
945.2,209.75
947.1,209.50
948.9,209.75
950.7,209.50
952.6,209.75
954.4,209.25
956.2,209.75
958.1,209.75
959.9,209.50
961.7,209.25
963.6,210.00
965.4,210.25
967.3,210.00
969.1,209.50
970.9,210.00
972.8,209.75
974.6,206.00
976.4,209.50
978.3,206.00
980.1,209.75
982.0,210.00
983.8,210.00
985.6,210.50
987.5,209.75
989.3,210.25
991.1,210.00
993.0,210.50
994.8,210.25
996.7,210.00
998.5,210.50
1000.3,210.25
1002.2,210.50
1004.0,210.25
1005.8,209.75
1007.7,210.00
1009.5,210.50
1011.4,210.50
1013.2,210.25
1015.0,210.75
1016.9,210.00
1018.7,210.50
1020.5,210.75
1022.4,210.75
1024.2,210.50
1026.0,210.50
1027.9,210.50
1029.7,210.25
