Time(s),Temp(C)
1013.5,196.00
1015.2,196.00
1016.9,196.50
1018.6,196.25
1020.3,196.00
1022.0,196.00
1023.7,195.75
1025.3,196.50
1027.0,197.00
1028.7,196.25
1030.4,197.00
1032.1,197.25
1033.8,196.75
1035.5,197.50
1037.1,197.00
1038.8,197.25
1040.5,198.00
1042.2,197.75
1043.9,197.25
1045.6,198.00
1047.2,198.00
1048.9,198.25
1050.6,197.75
1052.3,198.25
1054.0,197.75
1055.7,198.50
1057.4,198.75
1059.0,198.50
1060.7,198.75
1062.4,199.00
1064.1,198.75
1065.8,199.00
1067.5,199.25
1069.2,199.25
1070.8,199.50
1072.5,199.75
1074.2,199.25
1075.9,199.50
1077.6,199.50
1079.3,199.75
1080.9,199.75
1082.6,200.00
1084.3,200.00
1086.0,200.50
1087.7,200.25
1089.4,200.25
1091.1,200.75
1092.7,200.25
1094.4,200.75
1096.1,200.50
1097.8,201.00
1099.5,201.00
1101.2,201.00
1102.9,201.00
1104.5,201.00
1106.2,200.75
1107.9,200.75
1109.6,201.25
1111.3,201.50
1113.0,201.50
1114.7,201.25
1116.3,201.25
1118.0,201.75
1119.7,202.00
1121.4,202.00
1123.1,201.75
1124.8,202.00
1126.4,202.00
1128.1,202.00
1129.8,201.75
1131.5,202.25
1133.2,202.50
1134.9,203.00
1136.6,203.00
1138.2,202.75
1139.9,203.00
1141.6,202.50
1143.3,203.25
1145.0,203.25
1146.7,203.00
1148.4,202.00
1150.0,202.25
1151.7,201.75
1153.4,203.25
1155.1,203.75
1156.8,201.75
1158.5,202.25
1160.2,203.50
1161.8,203.50
1163.5,204.00
1165.2,204.25
1166.9,203.50
1168.6,203.25
1170.3,203.50
1171.9,203.50
1173.6,203.75
1175.3,204.00
1177.0,204.00
1178.7,204.50
1180.4,203.50
1182.1,203.50
1183.7,203.25
1185.4,203.25
1187.1,203.50
1188.8,204.00
1190.5,204.00
1192.2,204.25
1193.9,204.50
1195.5,205.00
1197.2,205.25
1198.9,205.25
1200.6,205.75
1202.3,205.75
1204.0,205.50
1205.6,206.00
1207.3,205.75
1209.0,206.50
1210.7,205.75
1212.4,206.25
1214.1,206.25
1215.8,206.50
1217.4,206.75
1219.1,206.75
1220.8,206.75
1222.5,206.50
1224.2,207.00
1225.9,207.00
1227.6,207.00
1229.2,206.75
1230.9,207.25
1232.6,207.25
1234.3,207.25
1236.0,206.75
1237.7,207.25
1239.3,207.50
1241.0,207.50
1242.7,207.75
1244.4,207.75
1246.1,208.00
1247.8,207.50
1249.5,208.00
1251.1,208.00
1252.8,208.00
1254.5,208.25
1256.2,208.25
1257.9,208.25
1259.6,208.25
1261.3,208.25
1262.9,208.50
1264.6,208.00
1266.3,208.50
1268.0,209.00
1269.7,208.75
1271.4,209.00
1273.1,208.50
1274.7,209.00
1276.4,209.00
1278.1,209.00
1279.8,208.50
1281.5,209.00
1283.2,208.75
1284.8,209.50
1286.5,209.25
1288.2,209.25
1289.9,209.50
1291.6,209.75
1293.3,209.25
1295.0,209.25
1296.6,209.75
1298.3,210.00
1300.0,209.75
1301.7,210.25
1303.4,209.75
1305.1,209.75
1306.8,210.00
1308.4,209.50
1310.1,210.50
1311.8,210.50
1313.5,210.25
1315.2,210.00
1316.9,210.75
1318.6,210.25
1320.2,210.75
1321.9,210.75
1323.6,210.75
1325.3,210.50
1327.0,211.00
1328.7,211.25
1330.3,211.25
1332.0,211.25
1333.7,211.00
1335.4,211.25
1337.1,211.50
1338.8,211.00
1340.5,211.50
1342.1,211.00
1343.8,210.75
1345.5,211.50
1347.2,212.00
1348.9,211.75
1350.6,212.00
1352.3,211.75
1353.9,211.75
1355.6,212.00
1357.3,212.25
1359.0,212.00
1360.7,212.25
1362.4,212.00
1364.0,212.25
1365.7,212.50
1367.4,212.25
1369.1,212.50
1370.8,212.00
1372.5,212.50
1374.2,211.75
1375.8,212.75
1377.5,212.50
1379.2,212.75
1380.9,212.25
1382.6,212.25
1384.3,212.75
1386.0,212.75
1387.6,212.50
1389.3,213.00
1391.0,213.00
1392.7,212.25
1394.4,212.75
1396.1,213.00
1397.8,213.00
1399.4,212.75
1401.1,213.25
1402.8,213.00
1404.5,213.25
1406.2,213.25
1407.9,213.25
1409.5,213.50
1411.2,213.25
1412.9,213.50
1414.6,213.75
1416.3,213.75
1418.0,213.75
1419.7,213.75
1421.3,213.75
1423.0,214.00
1424.7,214.00
1426.4,213.50
1428.1,213.50
1429.8,214.00
1431.5,214.00
1433.1,214.00
1434.8,213.75
1436.5,214.00
1438.2,214.25
1439.9,214.50
1441.6,214.00
1443.2,214.25
1444.9,214.50
1446.6,214.75
1448.3,214.75
1450.0,214.25
1451.7,214.75
1453.4,214.75
1455.0,214.50
1456.7,214.75
1458.4,214.75
1460.1,215.25
1461.8,215.00
1463.5,215.25
1465.2,215.25
1466.8,215.25
1468.5,214.75
1470.2,214.25
1471.9,215.25
1473.6,215.50
1475.3,215.00
1477.0,215.50
1478.6,215.25
1480.3,215.25
1482.0,215.50
1483.7,215.75
1485.4,215.50
1487.1,215.50
1488.7,215.75
1490.4,215.75
1492.1,215.75
1493.8,215.50
1495.5,215.75
1497.2,215.50
1498.9,216.00
1500.5,215.75
1502.2,215.75
1503.9,215.25
1505.6,216.25
1507.3,216.00
1509.0,216.00
1510.7,216.50
1512.3,216.25
1514.0,216.00
1515.7,216.75
1517.4,216.25
1519.1,216.75
1520.8,216.25
1522.5,216.75
1524.1,216.50
1525.8,216.25
1527.5,216.50
1529.2,216.50
1530.9,216.75
1532.6,217.00
1534.2,216.75
1535.9,216.75
1537.6,216.50
1539.3,216.75
1541.0,216.75
1542.7,217.00
1544.4,217.00
1546.0,217.25
1547.7,216.50
1549.4,216.75
1551.1,217.00
1552.8,216.50
1554.5,217.25
1556.2,216.75
1557.8,217.25
1559.5,216.75
1561.2,217.50
1562.9,216.50
1564.6,217.50
1566.3,217.25
1568.0,217.50
1569.6,217.50
1571.3,217.75
1573.0,217.75
1574.7,217.75
1576.4,217.50
1578.1,217.75
1579.7,217.25
1581.4,218.00
1583.1,217.75
1584.8,218.00
1586.5,217.50
1588.2,217.75
1589.9,217.50
1591.5,217.75
1593.2,217.75
1594.9,218.00
1596.6,217.50
1598.3,217.50
1600.0,218.25
1601.7,218.25
1603.3,218.25
1605.0,218.25
1606.7,218.25
1608.4,217.75
1610.1,218.25
1611.8,218.25
1613.5,218.25
1615.1,218.00
1616.8,218.50
1618.5,218.50
1620.2,217.75
1621.9,218.50
1623.6,218.25
1625.2,218.25
1626.9,218.00
1628.6,218.50
1630.3,218.25
1632.0,218.75
1633.7,218.25
1635.4,218.75
1637.0,219.00
1638.7,219.00
1640.4,218.75
1642.1,219.00
1643.8,218.50
1645.5,218.75
1647.2,218.75
1648.8,219.00
1650.5,218.75
1652.2,219.00
1653.9,219.25
1655.6,218.50
1657.3,219.00
1659.0,218.50
1660.6,219.25
1662.3,219.25
1664.0,219.25
1665.7,218.75
1667.4,219.00
1669.1,219.25
1670.7,219.50
1672.4,218.75
1674.1,219.50
1675.8,218.75
